Family,GcA-0,GcA-1,GcA-2,GcA-3,GcA4,GcA5,GcA6,GcA7,GcA8,GcA9,GcA10,GcA11,GcA12,GcA13,GcA14,GcB-0,GcB-1,GcB-2,GcB-3,GcB4,GcB5,GcB6,GcB7,GcB8,GcB9,GcB10,GcB11,GcB12,GcB13,GcB14,GcC-0,GcC-1,GcC-2,GcC-3,GcC5,GcC6,GcC7,GcC8,GcC9,GcC10,GcC11,GcL-0,GcL-1,GcL-2,GcL-3,GcL4,GcL5,GcL6,GcL7,GcL8,GcL9,GcL10,GcL11,GcL12,GcL13
DTIZ01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000273482696960135,0.000321063361854462,0,0,0,0,0,0,0,0
DTJE01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41485221415799e-05,0,0,0,0,0,0,0,0,0
DTU013,0,0,0,0,0,0,0,0,0,0,0,0.000521327896628126,0.0010104705656893,0.00027022332027254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106020179174103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DTU052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191046296885945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DY22613,0,0,0,0,0,0,0,0,0,0,0,0,8.71095315249395e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
DYKD01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.30100895870514e-05,0,0,0,0,0,0,0,0,0,0,7.05052878965922e-05,9.71401927261424e-05,0.000152027669035765,3.08361214326462e-05
Dysgonomonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97909477169815e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Egibacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000648726036283918,0,0,0,0,0,0,0,0,7.97909477169815e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Elusimicrobia Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00032598065848093,0,0,0.000200672252044349,0,0,0,0,0,0,0,0.00182555350357681,0.00102770428355892,0.000319163790867926,0.000154499806875241,0,0,0,0,0,0,0,0,5.84180394905947e-05,9.06248583986587e-05,0,0,0.00021684918139434,0.000277409610701846,0,4.20742610707899e-05,0,0,0,0,0.000431303014328845,0.00260869565217391,0.00271992539633199,0.000722131427919881,9.25083642979386e-05
Enterobacteriaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000123690209036453,0,0,0,0,4.20742610707899e-05,0,0,0,0,0,0,0,0,0
EnvOPS12,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013511166013627,0,0.00263501032272085,0.00205797465177563,0.00190095998479232,0.00153012592183816,0.000425027403082567,0,0.00372006510113927,0.00343930098531326,0,0,0.00300435631665916,0.00174064403829417,0.000568517263245359,0.000219425106221699,0.000695249130938586,0.00847626492543033,0,0,0.000662316636412697,0.00229826850787839,0.0018947708944705,0.000730915962491532,0.000245700245700246,0.000155781438641586,6.79686437989941e-05,0,0.00150274639859053,0.00374064837905237,0.00527078260333508,0.00235796592071896,0.000967708004628169,0.00308220827380283,0.025792688839329,0.0191648269059139,0,0.00172521205731538,0.00101057579318449,0.00120453838980417,0.000209038044924176,0.00172682280022819
Eremiobacteraceae,0.0109360325576542,0.0143192095126444,0.0132980004818116,0.01331450869659,0.000784436774395984,0.00273211391525816,0.0135455469014561,0.0293444742862827,0.02211168066972,0.0152208700829891,0.01434709780788,0.00847157832020704,0.00817087405703932,0.00567468972572333,0.00624583105936571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000551800248310112,0,0.000266329316199481,0,0.0006232592563738,0.000184855697021513,0.000196099404570899,0.000201027473754746,0,0.000158593502197653,0,0,0.00300878239184647,0.00194186727491292,0.0032255194198514,0.00021037130535395,0.000401329202318077,0.00111509744982061,0.00197284982854996,0,0,0.000188014101057579,0.000291420578178427,0,0.000123344485730585
Eremiobacterota Phylum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.84180394905947e-05,0.000634374008790611,0.000565440955595215,0.000138183576881888,0,0,0,0,0,0,0,0,0,0,0,0,0
Ethanoligenenaceae,0,0,0,0,0,0,0,0,0,0,0.000145655815308426,0.000465471336275112,0.000296172407184794,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000254728395847927,8.74641943454398e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
F1-60-MAGs149,0.000688719607638527,0.000893206051470999,0.00190315586605637,0.000509833911798733,0.0115704424223408,0.00333410511692521,0,0,0,0,0,0,0.000505235282844649,0,0,0,0,0.000506922662611285,0.000275924346560979,0.00234883564861419,0.0022108904182862,0.00106951871657754,0,0,0,0,0.000169818930565285,0,0.000139634158504718,0,0.000321883478180898,0,0,0,0,0,0,0,0,0,0,0,0.000460804510462973,0,0.000244694576678382,0.00570106237509204,0.00170163581782865,0,0,0,0,0.000117508813160987,0,0,0
FEB-12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000276069770360146,0.000760383993916928,0,0,0,0,0,0,0,0.000337990085624155,0.00205905453310408,0.00205540856711784,0.000598432107877361,0.000193124758594052,0.000183933416103371,0,0,0,0,0,0,4.46727719454992e-05,0.000136308758811388,0.000158593502197653,7.06801194494019e-05,0.000138183576881888,0,0,0,0,0,0,0,0,0,0.000211515863689777,0.000135996269816599,0.000133024210406294,0
Fen-1058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137950062077528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000282021151586369,0,0,6.16722428652924e-05
Fen-1088,0.00102264426588751,0,0,0,0.000392218387197992,0,0,0,0.000485304376838849,0,0,0.000316520508667076,0.000418125751319709,7.72066629350113e-05,0.000141491318496958,0.00353145713354341,0.00102898732588782,0.000823749326743339,0.000953193197210656,0.00194617810885175,0.00445744035944799,0.0053475935828877,0.00302100762223462,0.00272963879895893,0.00132365918227277,0,0.00127364197923964,0.000590383311831719,0.000857752687957551,0.000617999227500966,0.000199261200778651,0,0,0,0,0.000323497469787647,0.000178272185973544,0,9.73633991509912e-05,0,0.000141360238898804,0.000241821259543303,0,0.000708935671793607,0,0.00225097296728726,0.00173374215401409,9.69649956365752e-05,0,0,0,0,0,0,0
FEN-1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000516136042594806,0,0,0,0,0,0,0,0,0,0,0,0,0,5.79374275782155e-05,9.19667080516853e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.70903035816155e-05
FEN-1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158593502197653,0,3.45458942204719e-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Fen-1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000162990329240465,0,0,0,0,0,0,0,0,0,0,0,0,5.98432107877361e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000353169698039908,0,0,0,0,0,0,0,0
FEN-1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000383194616882022,0,0,0,0,0,0,0,0,0,0,0,0.00021684918139434,0,0.000244694576678382,0.000105185652676975,0,0,0,0.000232029328507123,0,0,5.82841156356854e-05,0,0.000107926425014262
FEN-1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74641943454398e-05,0,0,0,0,0,0,0,0,0,4.46727719454992e-05,9.73633991509912e-05,0,0.000141360238898804,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fen-181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00190155384113876,0.00153093236290626,0.00142571998859424,0.00105352932323283,0.00433975348410621,0.0073102021894947,0.00506858870030226,0.00306748466257669,0.00266615882689012,0,0.00108907916478894,0.00033963786113057,0.000612249360418079,0.000458797949372644,0.000405561993047509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000497648210874416,0,0,0,0,0,0,0,0
Fen-336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0227099858741715,0.0112686660810641,0.00918797325982955,0.0118647469021221,0.0713151242645907,0.0873658310451806,0.0463148105091839,0.017661275329987,0.00438011807274805,0.00529463672909109,0.00484452456061289,0.00649557409412214,0.00422014737716747,0.00243362390536794,0.00548474314407107,0.00413850186232584,0,0,0,0,0,0.00016044496737619,0,0,0,0.000106020179174103,0.000155456523992124,0.00111135205464599,0.0014486946336652,0,0.0185757862627538,0.0169200391697301,0.0156113642974886,0.00634130302033914,0,0,0.000611045828437133,0.000835405657444824,0.000703127969290411,0.00109468231085894
Fen-336 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00233619471911333,0,0,0,0.00340021922466054,0.00413650465356774,0.00767263427109974,0,0,0,0,0.000509456791695854,0,0.00051864116016038,0.000366937041328698,0,0,0,0,0.000856981477513975,0.000646994939575294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FEN-979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000137950062077528,0,0,0,0,0,0,0,0,0.000181249716797317,0.000159030268761154,8.63647355511797e-05,0.000135530738371463,0,0,0,0,0,0,0,0,0.000305522914218566,0.000718837426173454,0.0011592109763977,0
FEN-987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000674422525712359,0.0157337156043495,0.0115853252546774,0.0138841191188736,0.00077907407046725,0.00235691013702429,0.0104645773166471,0.0374581192763011,0.0438524749776064,0.0220671530200734,0.0187302316540915,0.0241993989014406,0.00113845820232029,0,0,0,0,0,0,0,0.000862606028657689,0.00329024676850764,0.00116568231271371,0.000494089924366235,0.000262107032177493
Fimbriimonadaceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000488970987721395,0.000401556029614757,0.000348509330545259,0.000250840315055436,8.94794532805405e-05,0,0.000279004882585445,0,0.000761759664825747,0.000735366212373762,0.000413098993540634,0.000275955762168588,0,0.000119686421575472,0.000579374275782155,0.00101163378856854,0.00223768399706304,0.00236367268127039,0.00267379679144385,0.000642736108135481,0.00207962659149202,0.00139052305059365,0.000737100737100737,0.000545235035245551,0.000589061579591282,0.000795151343805771,0.00155456523992124,0,0.000400702771013778,0.000444899230324332,0.000441779741243294,0.000160531680927231,0,0,0,0,0.000258519388954172,0,0.000247044962183117,0.000308361214326462
Fimbriimonadales Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000188014101057579,0,0,0
Flavobacteriaceae,0,0,0,0,0,0,0,0,0,0,0,7.4475413804018e-05,0.000104531437829927,0,0.000121278272997393,0.000923611865695969,0,0,0,0,0,0,0,0,0,0,0.00273833025536522,0.00815603612271226,0.0116494783666793,0.0118771726535342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000446844886540255,0.000608110676143058,0.00069381273223454
Flavobacteriales Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000169818930565285,0.000787177749108958,0.00081785721409906,0.000656624179219776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Frankiaceae,0.000751330481060211,0.000976944118796405,0,0.000745141871090456,0.00119626608095388,0,0,0,0,0,0,0,0.000801407690029443,0.00075276496361636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FW602-bin16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.24278485107563e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
FW602-bin22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000597631207215039,0.000100389007403689,0.000633653328264107,0,0.00386998635438337,0.00317369753592697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
G023898405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000297183128489248,0.0001093302429318,0.000239372843150945,0,0,0,0,0,0,0,0,0,0,0.000249218360596312,0.000229710388210556,0,0.000460804510462973,0,0,0,0,0,0,0,0,0.000493537015276146,0.000835405657444824,0,0
G023898745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06801194494019e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ga0077523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000733456481582093,0.000677625799974903,0.000506922662611285,0,0,0,0,0.00237032905744562,0.00564971751412429,0.00171585449553878,0.00067598017124831,0.000467002059054533,0.000568517263245359,0.000179529632363208,0.000308999613750483,0.0030502291503809,0,0,0,0,0,0,0,0,0,0,0,0.00230402255231487,0.00335973861850014,0.00249143568981626,0.000841485221415799,0.00122004077504696,0.00887229710074663,0.00817323500399267,0.00306278713629403,0.00110221881439594,0.000587544065804935,0.000951973888716195,0.000855155638326175,0.000955919764412032
Ga0077536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543985079266397,0,0
Ga0077539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000223698633201351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gaiellaceae,0.0176353960137744,0.0250935075085134,0.0261623705131294,0.0241582838206169,0.0324560715406338,0.0417689279925909,0.0225194717236708,0.0116383169203223,0.0049743698625982,0.00334933571508318,0.0033500837520938,0.00338863132808282,0.00247391069530828,0.00285664652859542,0.00464900046490005,0.0244757144409432,0.0237670975028234,0.0287678611031904,0.0249335273165103,0.0571102610563049,0.0627964197839033,0.0274354801209021,0.013710726900911,0.00736367675998223,0,0,0.00316287758177843,0.00277698817046771,0.00331132433025473,0.00264580919273851,0.0158949127082663,0.00248243068424181,0.00146481123909714,0.00110386106068783,0.00235669906316343,0.00025417658340458,5.34816557920633e-05,0.000201027473754746,0.000175254118471784,0.000294530789795641,0.000176700298623505,0.000380004836425191,0.0147728504824894,0.0086613445119132,0.014792899408284,0.0976333228147681,0.0671825084680462,0.0249684863764181,0.0114143454366105,0.00148498770244559,0,0.00199764982373678,0.000951973888716195,0.00178632511117023,0.00198892983240568
Gaiellales Order,0.0021078994051967,0.00404733992072796,0.00385449289327873,0.00239229758613252,0.00627549419516787,0.00768696457513313,0.00332994694660797,0.00238734706057893,0.00139525008341169,0,0.000837520938023451,0.000688897577687166,0.000191640969354867,0.000540446640545079,0.000565965273987832,0,0,0,0,0.00451871239066729,0.00128374282352102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000589039654991059,0.000626073555616201,0,0,0,0,0,0,0,0
Gallionellaceae,0,0,0,0,0,0,0,0,0,0,0,0,0.000121953344134915,0.000115809994402517,0,0,0,0,0,0,0,0,0,0,0,0,0.000679275722261139,0,0,0,0.006330375070891,0.00027971049963288,0,0,0,0.000277283545532269,0.00290583663136877,0.00797408979227161,0.0112746816216848,0.00711405138429471,0.00457653773434877,0.0065809928489999,0,0.00104799186265142,0,0,0,0,0,0.00487261589864959,0.034168783246274,0.0294712103407756,0.0100054398507927,0.0034206225533047,0.00336113723615844
Gammaproteobacteria Class,0.00684545549410414,0.00949031429687936,0.00619127920982896,0.00539247406710199,0.000509883903357389,0,0.00547465853933853,0.0107430617726052,0.0105857017197974,0.00695917531911726,0.00651809773505207,0.00465471336275112,0.00585376051847593,0.00482541643343821,0.00396175691791482,0.00095077692056938,0.0016815158740118,0.00123562399011501,0.000903025134199569,0.000469767129722837,0.00153335948365011,0.000837014647756336,0.000418293363078639,0,0.000392195313266006,0.00146462370437134,0.00846971916194358,0.00640675223580347,0.00392970417506134,0.00229818462726922,0.00113425606597079,0.00510471661830006,0.00286304014914442,0.00309081096992592,0.0038369397970512,0.00242623102340735,0.00206795735729312,0.00272503908867545,0.0170385948514234,0.0435679006751552,0.0368596822928631,0.00944830206929906,0.00330695001626369,0.00255833307647258,0.00253592561284869,0,0.000272903857576293,0.00121206244545719,0.00155009629386068,0,0.000622993242919442,0.00141010575793184,0.00773235934100093,0.0089126220972217,0.00349989978260535
Garciellaceae,0,0,0,0,0,0,0,0,0,0,0,0,6.96876252199516e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GBS-DC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74641943454398e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCA-002686595,8.34811645622456e-05,0,0,0,0,0,0,0,0,0,0,0,3.48438126099758e-05,0,0,0.00999674019341519,0.00823189860710252,0.00823749326743339,0.00459037776551447,0.0167550276267812,0.0195057590129444,0.0151127644733783,0.00557724484104852,0.00387227829619755,0.00210804980880478,0.000976415802914226,0.00201659980046276,0.000852775894868038,0.00105723005725001,0.00129393588258015,0.0031268680737573,0,0,0,0,0,0,0,0,0,0,0,0.0010842459069717,0.0027124495268625,0.00140143257552164,0.00422846323761439,0.00540991764724768,0.00295743236691554,0.00277138428296303,0.00139217597104274,0,0.000211515863689777,0.00064112527199254,0.000551100300254646,0.0002004347893122
GCA-002687715 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000219425106221699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCA-016699535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97909477169815e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GCA-2729495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000624796262088449,0.00042665328146568,0,0.000476596598605328,0,0,0.000790513833992095,0,0,0,0,0,0.0001093302429318,0,0.000251062186172267,9.19667080516853e-05,0,0,0,0,0.000161748734893823,7.13088743894178e-05,0,0,0,0,0,0,0.000184939740467898,0,0,0,0,0,0,0,0,0,0,0
GCA-2862545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000570466152341628,0.000602334044422136,0.00161581598707347,0.00102844529172729,0.00306467127485851,0.00228220946403737,0.000837014647756336,0.000650678564788994,0,0,0,0.000233501029527267,0,0.000239372843150945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geminicoccaceae,0,0,0,0,0.000196109193598996,0,0,0,0,0,0,0,0,0,0,0.000760621536455504,0.00117957083699335,0.0012039413237018,0,0.00221461646869338,0.00484969511107941,0.00134852359916299,0,0,0,0,0.000254728395847927,0,0.000179529632363208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Gemmataceae,0.0179901909631639,0.0101323061463741,0.0114430257769212,0.0130595917406906,0.00562833385629118,0.00713128038897893,0.0102720397336042,0.0236247886203123,0.034790257514635,0.0164117450039076,0.010596460563688,0.00674002494926362,0.00311852122859283,0.00490262309637322,0.00517453964788875,0.01752146039335,0.0203789685029489,0.0202452238380382,0.0204936537400291,0.00516743842695121,0.00670399030060978,0.0128342245989305,0.0155698085145938,0.0354218244143973,0.0221590351995294,0.0117545440889289,0.00698380351949734,0.00389215664837207,0.00406933833356606,0.00477018153727308,0.0424886191198786,0.0213978532219153,0.0128503895066249,0.0189128195064515,0.0315135461504002,0.024747556438755,0.0235319285485079,0.0188295733750279,0.0150523815087432,0.00947029770265984,0.00883501493117523,0.0210039036860469,0.0304944161335791,0.0356317233301483,0.0335009120434222,0.0196066056589881,0.022554701170276,0.0252593813633278,0.0601719197707736,0.0882175506984083,0.0539607993482532,0.0288836662749706,0.0203023002797638,0.0150317357759112,0.0168981945450901
Gemmatales Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000150504189033261,0,0.000249616660129087,9.30016275284817e-05,0,0,0,0,0,0,0,3.86249517188103e-05,0.000260572339479775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000464058657014247,0,7.05052878965922e-05,0.000135996269816599,0,0
Gemmatimonadaceae,0.0119378065324011,0.00762016412661196,0.00657672849915683,0.00492185814851854,0.00578522121117038,0.0125028941884696,0.0104977988486285,0.0179548393514374,0.0115259789499227,0.00353540992147669,0.00247614886024325,0.00303487311251373,0.00297914597815293,0.00281804319712791,0.00329472641642916,0.00396609801151798,0.00511983937758815,0.00329499730697335,0.00456529373400893,0.00360154799454175,0.00527760938558642,0.00372006510113927,0.0067391708496003,0.000507839776550498,0.000490244141582508,0.000976415802914226,0.00104014094971237,0.000612249360418079,0.000618379844806607,0.00119737350328312,0.00423046857037752,0.00188804587252194,0.00233038151674546,0.00313987146151204,0.0101084860643126,0.00388196963745176,0.000837879274075659,0.000513736877373241,0.000525762355415352,0,0.000441750746558762,0.00160638408125194,0.00552965412555568,0.00413032087044971,0.00447123726475953,0.00650047333543705,0.0146565424686562,0.0114903519829342,0.00408661750199634,0.00329481646480115,0,0.00138660399529965,0.000660553310537768,0.000722131427919881,0.00129511710017114
Gemmatimonadales Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00277432902622584,0.0128317191706584,0.0103868433317797,0.0131482117450817,0.0423816294334184,0.00921967788894794,0.00201447570150105,0.00116149207058298,0.00130466954862328,0.00151796637817753,0.00201438340430795,0.00760009672850382,0.00262929632440638,0.00243503991616065,0.00224674111313787,0.0126853897128432,0.0139180967363909,0.00295743236691554,0,0,0,0.000282021151586369,0,0,0.000154180607163231
Gemmatimonadetes Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000217320438987287,0.000476847785167524,0.000285143997718848,0.000301008378066523,0,0,0,0,0,0,0,0,0,0,0.000135187331015836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geobacteraceae,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000154413325870023,0,0,0,0,0,0,0,0,0,0,0,0.000300435631665916,0,0,0,0,0,0,0,0,0,0,0,0.000871119052937235,0.00190832262335943,0.000974217227785582,0.000583110985457565,0.00081182851418109,0,0,0,0,0,0,0,0,0,0.000329024676850764,0.000446844886540255,0,0
Geodermatophilaceae,0.0234999478242722,0.00993691732261486,0.0104312213924356,0.00835343255485617,0.113880608722937,0.0572817781893957,0.0225194717236708,0.0102456978016512,0.00479238072128363,0.00286554277846005,0.00440608841307989,0.00344448788843583,0.00290945835293298,0.0023741048852516,0.00369898732642047,0.00182005867651853,0.00105408457773874,0.00164749865348668,0.0013796217328049,0.012258685099434,0.00602645936597368,0.0020460358056266,0.00171965049265663,0,0,0,0.000297183128489248,0,0.000159581895433963,0.000173812282734647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIF9 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000275900124155056,0,0,0,0,0,0.000106963311584127,0,0,0,0,0,0,0,0,0,8.02658404636155e-05,0,0,0.000324841059909973,0,0,0.000291420578178427,0,0
Gp1-AA112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00068975031038764,0,0,0.000490604915861257,0,0.000323497469787647,0.00106963311584127,0.00125083761447398,0,0,0,0.000604553148858258,0,0,0,0,0,0,0,0,0,0,0,0,0
Gp22-AA2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000260572339479775,0,0,0,0,0,0,0,0,0,0,0,0.000243955329068633,0,0,0.00025244556642474,0.000866871077007047,0,0,0,0,0.000141010575793184,0,0,0
Gp7-AA6,0.00121047688615256,0,0,0,0.00137276435519297,0.00171335957397546,0.00349926628287617,0.00208892867800657,0.00139525008341169,0.000744296825574039,0.000582623261233705,0.000577184456981139,0.000348438126099758,0.000212318323071281,0,0.00472671954797349,0.00205797465177563,0.00231283464816399,0.00218231074098229,0.00295282195825784,0.00631173554897835,0.00790513833992095,0,0,0,0.00262881177707676,0.000573138890657836,0.00115890057507708,0.000718118529452834,0.000926998841251448,0.00723471436673258,0,0,0,0,0,0,0,0,0,0,0,0.00157215656510897,0.00178775082452301,0.00191306669039463,0.00761544125381298,0.0141910005939672,0.0245806263938718,0.00530790549109869,0.00292356953918975,0.00191690228590598,0.0018566392479436,0.00229250854833696,0.00197635969746494,0.00178849504309348
