Order,GcA-0,GcA-1,GcA-2,GcA-3,GcA4,GcA5,GcA6,GcA7,GcA8,GcA9,GcA10,GcA11,GcA12,GcA13,GcA14,GcB-0,GcB-1,GcB-2,GcB-3,GcB4,GcB5,GcB6,GcB7,GcB8,GcB9,GcB10,GcB11,GcB12,GcB13,GcB14,GcC-0,GcC-1,GcC-2,GcC-3,GcC5,GcC6,GcC7,GcC8,GcC9,GcC10,GcC11,GcL-0,GcL-1,GcL-2,GcL-3,GcL4,GcL5,GcL6,GcL7,GcL8,GcL9,GcL10,GcL11,GcL12,GcL13
Polarisedimenticolia Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000290808223161756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147259913747765,0,0,0,0,0,0,0,0,0
Polyangia Class,0.0020035479494939,0.000279126891084687,0.000337268128161889,0.000372570935545228,0.00121587700031377,0.00240796480666821,0,0.0017905102954342,0.00185022293669811,0,0.00094676279950477,0.000670278724236162,0.000627188626979564,0.000559748306278832,0.000626604410486528,0.000271650548734108,0.000501945037018446,0.000443557329784875,0.00035117644107761,0.000425027403082567,0,0,0,0,0,0,0,0,0,0,0.000107294492726966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000399705480172504,0.000417382370410801,0,0,0,0,0,9.71401927261424e-05,0,0.000292943153610139
Polyangiales,0.00177397474694772,0,0.000192724644663936,0.000294134949114654,0.000666771258236586,0,0.000733717123828875,0,0,0,0,5.58565603530135e-05,0,0.000193016657337528,0,0.0121699445832881,0.00509474212573723,0.00465735196274119,0.00461546179702002,0.00977563027089905,0.00987768783653675,0.00795163915368519,0.00390407138873397,0.00368183837999111,0.000735366212373762,0.000863752441039507,0.0021015092657454,0.00212100671287692,0.00217430332528775,0.00166087292390884,0.00648365291764381,0.00157337156043495,0.00159797589719688,0.000981209831722514,0.0156788656681534,0.00510663863021928,0.00126573252041217,0.000960464596828233,0.000856797912528722,0.000951561013185917,0.00104253176187868,0.00355822710470861,0.00159926271278326,0.00101716857257344,0.000934288383681096,0.0284632376143894,0.0250268890565553,0.0188596916513139,0.00342900089247968,0.00129936423963989,0,0.00202115158636898,0.00283649362760336,0.00190034586294706,0.000909665582263063
Promineofilales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000100336126022174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Propionibacteriales,0.00484190754461025,0,0,0.00054905190501402,0.00604016316284907,0.00421393841166937,0.00705497234450841,0.00571968566597036,0.00442840243865449,0.00323769119124707,0.00178428373752822,0.00145227056917835,0.00090593912785937,0.00119670327549268,0.00107129141147697,0.00434640877974573,0.00544610365165014,0.0113107119095143,0.00880449505844579,0.0303559045254233,0.0246050707841529,0.00799813996744943,0.00362520914668154,0.00571319748619311,0.00352975781939406,0.00206549496770317,0.000955231484429727,0.000918374040627118,0.000119686421575472,0.00106218617226728,9.19667080516853e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000147259913747765,0.00046554187468897,0,0,0,0,0,0,7.60138345178823e-05,0
Propionisporales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000191046296885945,0,0,0,0,0,0,0,0,0,0,0,0,0,7.06801194494019e-05,0,0,0,0,0,0,0,0,0,0,0,0.000135996269816599,0,0
Pseudomonadales,0.000187832620265053,0,0,0,0,0,0,0,0,0,0,0,0.000313594313489782,0.000424636646142562,0.00214258282295393,0.00228186460936651,0.00100389007403689,0.000601970661850901,0.000677268850649676,0,0,0,0,0.00323747857550943,0.00196097656633003,0.00168995042812078,0.00286569445328918,0.00507292327203551,0.00243362390536794,0.00152568559289301,0.000505816894284269,0,0,0,0,0.000600781015319916,0.00110528755303598,0.00167522894795622,0.00804221676987187,0.0198921564185056,0.0183768310568445,0.004611876878433,0.000596335248834436,0.000832228832105539,0,8.41485221415799e-05,0,0,0,0,0,0.00199764982373678,0.00594497979483991,0.00199536315609441,0.000462541821489693
Pseudomonadota Phylum,0,0,0,0,0,0,0,0,0,0,0,0,8.71095315249395e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.86249517188103e-05,0,0.00367120030768155,0.00186430521339636,0.00328705293627042,0.0182303332489336,0.00690898167617903,0.00137269583199629,0.00055840964931874,0.00087627059235892,0.00129140423218089,0.00183768310568445,0.00411096141223616,0,0,0,0.00012622278321237,0,0,0,0,0,0,0,0,4.62541821489693e-05
Pyrinomonadales,0,0,0,0,0,0,0,0,0,0,0.00134731629160294,0.000558565603530135,0.000278750500879806,0.000328128317473798,0,0.0205367814842986,0.0155351988957209,0.00836422393308621,0.0129935283198716,0.000760575352884594,0,0.00172053010927691,0.00264919129949805,0.00628451723481242,0.140209824492597,0.236217515397326,0.0978369313719247,0.0334550543371307,0.0166364125989906,0.0168211664735419,0.00441440198648089,0,0,0,0,0,0,0.000223363859727496,0.000136308758811388,0,8.83501493117523e-05,0,0.00368643608370378,0.0037912646795919,0.00342572407349735,0.000147259913747765,0.000128425344741785,0,0,0.00612557427258806,0.0182584942732544,0.00841363102232667,0.0060032639104756,0.0024514461632017,0.00259023420034228
QHBO01,0,0,0,0,0.000215720112958896,0,0,0,0,0,0,0,0,0,0,0.00891013799847876,0.0182457020956205,0.0177739758578082,0.0173832338333417,0.0256358633648748,0.0249973255357843,0.0183213206231109,0.00720394125302101,0,0.00176487890969703,0.0014270692504131,0.00184678086989747,0.0018586141298406,0.00129660290040095,0.00200849748937814,0.000429177970907865,0,0,0,0,0,0,0,0,0,0,0,0.000650547544183021,0.000431526061091761,0.00077857365306758,0.00591143368044599,0.00322668678663734,0,0,0,0,0,0,5.70103758884117e-05,0
RBC074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00529718570031512,0.00321244823691806,0.00209105598327155,0.00566899112025285,0.000425027403082567,0,0,0.00748280349507343,0.019615311369263,0.0129914697519365,0.00905062340393571,0.003502515442909,0.00236153324732688,0.0014960802696934,0.00328312089609888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000529754547059862,0,0,0,0,0,0,0,0
RBG-13-43-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00052114467895955,0,0,0,0,0,0,0.000156354701809247,0.000467344315924758,0.000589061579591282,0.000689131164631668,0.000155456523992124,0,0,0,0,0,0,0,0,0,0.00317273795534665,0.00662496114392291,0.00171031127665235,0
RBG-16-71-46,0,0,0,0,0.000117665516159398,0,0,0,0,0,0,0.000204807387961049,0.000139375250439903,0,0,0.0120069542540476,0.0110427908144058,0.00671672527959953,0.0113379822405057,0.0190814934120753,0.03633705381022,0.0305975354568705,0.0220765941624837,0.00133307941344506,0.00387292871850181,0.00446898002103049,0.00127364197923964,0.00203354251853148,0.00197482595599529,0.00131324835843955,0.00999371560828314,0,0,0,0.000389537035233625,0,0,0,0,0,0,6.90917884409438e-05,0.00558386642090426,0.00610301143544062,0.00464919695688926,0.0369201640896182,0.0463133899475062,0.0285561912149714,0.0149372915590211,0.00561510974987238,0.00335457900033546,0.00195064629847239,0.00174852346907056,0.00247044962183117,0.00218936462171788
RBG-16-71-46 Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000316826664132053,0.000250840315055436,0,0,0,0.000790109685815207,0,0,0,0,6.55981457590799e-05,0,0,0.0013641728361,0,0,0,0,0,0,0,0,0,0,0,0.00189743033720048,0.00172610424436704,0.00191306669039463,0.000883559482486589,0.00173374215401409,0.00465431979055561,0.00422753534689276,0.000928117314028493,0.00076676091436239,0.000235017626321974,0.00025256450108797,0.00034206225533047,0.000416287639340724
REEB76,0,0,0,0,0,0,0,0,0,0,0,0,0.000226484781964843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Reyranellales,0.000521757278514035,0,0.000192724644663936,0.000117653979645862,0,0,0.000959476238853144,0,0,0,0.000327725584443959,0.000279282801765067,0.000261328594574818,0,0,0.00182005867651853,0.00163132137030995,0.00186927731837911,0.000727436913660764,0,0,0.00455707974889561,0,0.000507839776550498,0,0,4.24547326413212e-05,0,0.000219425106221699,0,0.00254441225609663,0.00045452956190343,0,0.000294362949516754,0.00210349999026157,0.00281904937957807,0.000713088743894178,0.000201027473754746,0.000564707715075749,0.000407811862793964,0.00037107062710936,0.00141638166303935,0.00433698362788681,0.00480843325216534,0.00387062330382168,0.000462816871778689,0.00296983609715377,0.0047028022883739,0,0,0.000287535342885896,0.000540540540540541,0.000621697233447311,0.000646117593401999,0.000493377942922339
RF39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.98954738584908e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RGZZ01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000214588985453932,0,0,0,0,0,0,0,0,0,0,0,0.00121977664534316,0.00104799186265142,0.00117898296035948,0,0,0,0,0.000835305582625644,0,0.000117508813160987,0,0,0.000138762546446908
Rhizobiales,0.044349368673693,0.0286663317143974,0.0325463743676223,0.0250995156577838,0.00513806087229369,0.0130122713591109,0.0263573766790834,0.0697801651248384,0.0755558251690983,0.0366566186595214,0.0228315490495958,0.0260291571245043,0.0276137214934058,0.0351869366326314,0.0579305884017545,0.0409105726393567,0.044572719287238,0.048918036941989,0.0441228114182511,0.00823210970180972,0.0082016902613843,0.0344106021855382,0.0738055400632088,0.0692566495270742,0.0408863614079812,0.0236593059936909,0.0159417521068161,0.0110642205846981,0.0107119347310048,0.0131711085361143,0.0536932297175089,0.0474808573126814,0.0407483853785205,0.0483491144581269,0.0566776386264924,0.10689280680269,0.064784112382786,0.0351574715211079,0.0323441211979593,0.0283655806787802,0.0281483575707243,0.0518015683835976,0.0282174997289385,0.0261073266960515,0.0313876406993816,0.00809929525612706,0.021334660395229,0.0780083389896248,0.0937573394710883,0.0702584806719569,0.0408779412469449,0.0267450058754407,0.0229639415604601,0.0169510850974877,0.0162968901771535
Rhodobacterales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00244485493860698,0.0028108922073033,0.00389696796882426,0.00290974765464305,0.0046529315705881,0.00641871411760511,0.00571960009300163,0.00441531883249675,0,0,0,0.000403319960092551,0.000415454923140839,0.000458797949372644,0.000482811896485129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00012622278321237,0.000128425344741785,0,0,0,0,0,0,0.000133024210406294,0
Rhodospirillales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000337211262856179,0,0,0,7.7907407046725e-05,0.000161748734893823,0.000142617748778836,0,0,0,0,0,0.00124688279301746,0.00110963844280739,0.000934288383681096,0,0,0,0,0.000232029328507123,0,0,0,0,7.70903035816155e-05
Rhodospirillales_A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000193124758594052,0.000199261200778651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000112372176649062,0,0,0,0,0,0,0,0
Rhodothermales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.71095899604053e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rickettsiales,0.000646979025357404,5.58253782169374e-05,0,0,0,0,0,0,0,0.00119087492091846,0.00145655815308426,0.00175017222439442,0.000749141971114479,0.000714161632148854,0.000363834818992178,0,0,0,0,0,0,0,0,0,0,0,0,0.00013119629151816,0.000239372843150945,0.000212437234453457,3.06555693505618e-05,0,0.000366202809774286,0.000367953686895943,0,0,0,0,0.000214199478132181,0.000883592369386923,0.0020320534341703,0.000483642519086607,0.00021684918139434,0,0.000422654268808115,0,0,0,0,0,0.000143767671442948,0.000869565217391304,0.00165138327634442,0.00123522481091559,0.00106384618942629
Rokubacteriales,0,0,0,0,7.84436774395984e-05,0,0,0,0,0,0,9.30942672550224e-05,0,0,6.06391364986963e-05,0.0226013256546778,0.0160371439327394,0.0200868105059722,0.0201173932674459,0.038409055320672,0.0602645936597368,0.0570564984887236,0.0264454359546384,0.0082523963689456,0.00553975879988234,0.00446898002103049,0.0036086522745123,0.00360789801674939,0.00398954738584908,0.00407493240633449,0.0150212289817753,0.00066431243662809,0.00119848192289766,0.000981209831722514,0.00981633328788735,0.00328118862213185,0.00110528755303598,0.000670091579182488,0.000856797912528722,0.000453124291993294,0.000494760836145813,0.00172729471102359,0.0269164046405725,0.0328268039330518,0.0274502825110113,0.0463658357000105,0.106207760101456,0.0764084165616213,0.0163464700079853,0.00826024409485359,0.00579862941486558,0.00462984723854289,0.0062752564501088,0.00537797879214017,0.00545799349357838
RPQS01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000108660219493643,0.000150583511105534,0.000380191996958464,0,0,0,0,0,0,0,0.000863752441039507,0.00263219342376191,0.00144315920669976,0.000538588897089625,0.000328312089609888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000376028202115159,0,0,0
RUG11792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.08361214326462e-05
Ryanbacterales,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.37320971727199e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S15B-MN24,0,0,0,0,0,0,0,0,0,0,0,5.58565603530135e-05,6.96876252199516e-05,0,0,0.000135825274367054,0.000125486259254612,0,0,0.000715835626244324,0.000320935705880255,0,0,0,0,0,0,0,0.000159581895433963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000339056190857812,0.000200204653645949,0.000357631219101715,0.0002086911852054,0,0,0,0,0,0,0,7.70903035816155e-05
Saccharimonadales,0.0404257539392675,0.00655948194049015,0.00570946759816912,0.00884365747004726,0.000137276435519297,0,0,0.00114393713319407,0.0205344414449938,0.0698894719214023,0.158255043332605,0.139771732856691,0.0376487395250789,0.0182786774498639,0.017625775675621,0.00353145713354341,0.00286108671100515,0.00266134397870925,0.00225756283549892,0,0,0,9.2954080684142e-05,0.000253919888275249,0.00107853711148152,0.0118296529968454,0.0360440680124817,0.0127041742286751,0.00329137659332549,0.00212437234453457,0.0041691574316764,0.00912555505052271,0.00785671482788468,0.00927243290977776,9.73842588084062e-05,0,3.56544371947089e-05,0.000737100737100737,0.00574444054990848,0.0130952920386062,0.0107433781563091,0.00310913047984247,0.00791499512089342,0.00736676632863792,0.00613960937847578,0,0,0,0,0,0.00575070685771793,0.0303877790834313,0.0224976686353746,0.00649918285127893,0.00292943153610139
Saccharimonadia Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000681551116333725,0.000116568231271371,0.000133024210406294,0
SAR324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000244485493860698,0.000552139540720291,0.000443557329784875,0.000551848693121959,0,0,0.000325505696349686,0,0,0,0,0.000148591564244624,0,0,0.000154499806875241,0.00199261200778651,0.00125869724834796,0.0050269658432652,0.00394936957268312,0.0149582221529712,0.013448251958315,0.00410026027739152,0.00107214652669198,0.0010709973906609,0.0015406225927772,0.00217341367306911,0.00523370297440149,0.00346958690230944,0.00305150571772031,0.00231347599768652,0.000610076785526454,0.00245613471818663,0.00305439736255212,0,0,0,0.000681551116333725,0.000582841156356854,0.000190034586294706,0.000123344485730585
SB21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.74641943454398e-05,0,0,0.000505816894284269,0,0,0,0,0,0,0,0,0,0,0,0.000189743033720048,0.000277409610701846,0.000155714730613516,0,0,0,0,0,0,0.000799059929494712,0.00503186198321417,0.00330660180152788,0.000832575278681447
SCGC-AAA011-G17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.24547326413212e-05,0,0.000119686421575472,0.000231749710312862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sedimentisphaerales,0,0,0,0,0,0,0,0,0,0,0,0.000130331974157031,8.71095315249395e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000169818930565285,0,0,0,0.000107294492726966,0,0,0,0,0,0,0,0.000136308758811388,0,0.000282720477797607,5.18188413307078e-05,0.000162636886045755,9.24698702339488e-05,0.000244694576678382,0,0,0,0,0,0,0.000846063454759107,0.0029336338203295,0.00209038044924176,0.00123344485730585
Selenomonadales,0,0,0,0,0,0,0,0,0,0,0,0,0.00033101621979477,0.000366731648941304,0.000141491318496958,0,0,0,0,0,0,0,0,0,0,0,0,0.00015306234010452,9.97386846462269e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SG8-24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000250972518509223,0,0.000100336126022174,0,0,0,0,0,0,0,0,4.37320971727199e-05,3.98954738584908e-05,0,3.06555693505618e-05,0,0,0.000147181474758377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.62541821489693e-05
SHA-98 Class,0,0,0,0,0,0,0,0,0,0,0.000364139538271065,0,0,0.000212318323071281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.97909477169815e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHVZ01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000974217227785582,0.00305691516618663,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SHYB01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000326092409572066,0,0.000606211888884927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silvanigrellales,0,0,0,0,0,0,0,0,0,0,0,7.4475413804018e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.36820989619818e-05,0,0.000159581895433963,0,0,0,0,0,0,0,0,0,0,0,0.000318060537522308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000154180607163231
SJA-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000242556545994785,0.000516136042594806,0.000351361525912913,0.000348509330545259,0,0,0,0,0,0,0,0,0.000849094652826424,0.00271139002470864,0.00606411202649059,0.00363074546156817,0.00125687834337303,0.00076920387399042,0.000765696784073507,0.000539665407447383,0,0,0,0,0.000739961833547533,0.00233359010376546,0.00641422084003322,0.0019691159705669,0.000921609020925946,0,0.000956533345197313,0,0,0,0,0,0.000143767671442948,0.000235017626321974,0.00305020205160087,0.00925468435255216,0.019087559166808
SLPQ01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41485221415799e-05,0,0,0,0,0,0,0,0,7.70903035816155e-05
SM23-28-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00309681625556884,0.00770485631823315,0.00630485061622786,0.00609541965584709,0.00096190412276581,0.000606211888884927,0.0126482213438735,0.00734337237404722,0,0,0.000638425717290071,0.00148591564244624,0.000415454923140839,0.000698170792523588,0.000869061413673233,0.00295826244232921,0.00101395056116919,0.000765696784073507,0.00134916351861846,0.00697271293068188,0.00549945698639,0.0012122508646201,0.000625418807236989,0.000759434513377731,0.00113281072998323,0.000636121075044617,0.00260821501364563,0.00317141927789223,0.0021576303054588,0.00222449615162166,0.00237719575049963,0.00518517329394956,0.0054785222534665,0.00549579595096059,0,0,0.000775558166862515,0.000738265464718682,0.000722131427919881,0.000632140489369247
SM23-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000271061476742925,0.00021576303054588,0.000177959692129733,0.000231408435889345,0.00067423305989437,0,0,0,0,0,0,0,0
SM23-33,0,0,0,0,0,0,0,0,0,0,0.000218483722962639,0,0,0,0,0,0,0,5.01680630110871e-05,0,0,0,0,0,0,0,0,0,0,0,0.000245244554804494,0,0,0,0.000506398145803712,0.000277283545532269,7.13088743894178e-05,0,0,4.53124291993294e-05,7.06801194494019e-05,0.000155456523992124,0.000298167624417218,0.000154116450389915,0.000400409307291898,0,0.00192638017112677,0.00247260738873267,0,0,0.000191690228590598,0,0.000155424308361828,0,0.000662976610801893
SM23-61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000752056404230317,0.000388560770904569,0,0
Solirubrobacterales,0.0259626421788584,0.0446603025735499,0.0459889183329318,0.0397670451203012,0.0833464072795733,0.0774253299374855,0.046167739022463,0.0165124838356709,0.00834116897691771,0.00558222619180529,0.00782900007282791,0.00692621348377367,0.0054704785797662,0.00366731648941304,0.00517453964788875,0.00703574921221341,0.00735349479232024,0.00744542660710325,0.00619575578186926,0.0431738362078608,0.0294191063723567,0.0123227156475238,0.0028815765012084,0.000190439916206437,0.000245122070791254,0.000901306894997747,0.0014010061771636,0.00150875735245884,0.00101733458339151,0.00115874855156431,0.00611578608543707,0.0161183175413447,0.0185764698049138,0.0181278516410734,0.0328964026254796,0.0141876747464011,0.00249581060362962,0.00154121063211972,0.0022393581804728,0.00246952739136345,0.00321594543494779,0.00846374408401561,0.0025208717337092,0.00218845359553679,0.00264715042042977,0.0413379615020511,0.0275632896152056,0.0119266944632987,0.00347597350744516,0.000881711448327069,0,0.000681551116333725,0.000796549580354367,0.000494089924366235,0.000585886307220278
SP197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.94794532805405e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sphingobacteriales,0.00546801627882709,5.58253782169374e-05,0,0,7.84436774395984e-05,0,0,0,0,0.000372148412787019,0.00411477678246304,0.0356551043586736,0.0766912315545567,0.0316933351348221,0.0150991449881754,0.000162990329240465,0.000175680762956456,0,0,0,0,0,0,0,0,0,0.00114627778131567,0.0017492838869088,0.0019349304821368,0.000540749324063345,0.000229916770129213,0.00216775637215482,0,0,0,0,0,0.000111681929863748,0.00229777621996339,0.00772576917848566,0.013058152068277,0.00324731405672436,0,9.24698702339488e-05,0.000155714730613516,0,0,0,0,0,0,0.000376028202115159,0.00223422443270127,0.00273649804264376,0.00148013382876702
