Species,GcA-0,GcA-1,GcA-2,GcA-3,GcA4,GcA5,GcA6,GcA7,GcA8,GcA9,GcA10,GcA11,GcA12,GcA13,GcA14,GcB-0,GcB-1,GcB-2,GcB-3,GcB4,GcB5,GcB6,GcB7,GcB8,GcB9,GcB10,GcB11,GcB12,GcB13,GcB14,GcC-0,GcC-1,GcC-2,GcC-3,GcC5,GcC6,GcC7,GcC8,GcC9,GcC10,GcC11,GcL-0,GcL-1,GcL-2,GcL-3,GcL4,GcL5,GcL6,GcL7,GcL8,GcL9,GcL10,GcL11,GcL12,GcL13
Acidipila rosea(RS_GCF_004339725.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00083913149889864,0,0,0.000331106479948581,0,0.000285235497557671,0,0,0,0.000229710388210556,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acidisoma Genus,0.000688719607638527,0,0,0,0,0,0,0.00248681985476972,0.000788619612363129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000597783602335954,0,0,0,0.000584305552850437,0,0,0,0,0,0,0,0,0,0,0.00029451982749553,0,0.00353922234073499,0,0,0,0,0,0,0
Acidisphaera rubrifaciens(RS_GCF_000964365.1),0.000271313784827298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000409013886995306,0,0,0,0,0,0,0,0,0,0,0.000315556958030925,0,0,0,0,0,0,0,0,0
Acidobacteriaceae Family,0.00116873630387144,0.00153519790096578,0.00103589496506866,0.000451006921975803,0,0,0,0,0.00221420121932725,0.00416806222321462,0.00145655815308426,0.000949561526001229,0.000383281938709734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000116861110570087,0,0.000267408278960317,0.000424391333482243,0.000603653074736145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acidobacteriota Phylum,0,0,0,0,0.00049027298399749,0,0,0,0,0,0,0,0,0,0,0.000923611865695969,0.00163132137030995,0,0.000777604976671851,0,0.000677530934636095,0.000790513833992095,0.00227737497676148,0,0,0,0.00106136831603303,0.000437320971727199,0.000239372843150945,0.000637311703360371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000904596613021984,0.001043455926027,0,0,0,0,0,0,0,0
Acidocella aminolytica(RS_GCF_900129125.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00031467431208699,0,0,0,0.000161748734893823,0.000213926623168253,0,0.000194726798301982,0.000181249716797317,0,0.000138183576881888,0,0,0,0,0,0,0,0,0,0,0,0,0
Acidocella facilis(RS_GCF_000687875.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000338717153349734,0.000402054947509493,0.000272617517622775,0.000249218360596312,0.000212040358348206,0.000207275365322831,0,0,0,0,0,0,0,0,0,0,0,0,0
Acidoferrum Genus,0.00135656892413649,0,0,0,0,0,0,0,0.00406442415602536,0.00305161698485356,0,0.000670278724236162,0.00033101621979477,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000212273663206606,0,0,0.000154499806875241,0.00326481813583483,0,0,0,0,0,0.000499162120725924,0.00176457449184722,0.00128519686879308,0.00104218587158458,0.000459420776421112,0.000621826095968494,0.00265640247208067,0.0023425700459267,0.00166837211371624,0,0,0,0,0.00723931504942225,0.0109742655868117,0.00310223266745006,0.000369132732359341,0,0.000817157217965124
Acidoferrum sp003154775(GB_GCA_003154775.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000260572339479775,0.0170623404776057,0.0155469738331447,0.0137859981357013,0.00204506943497653,0.00626198673660374,0.0217848611259671,0.0304891668528032,0.0184211551193675,0.0165163804431556,0.0140300037107063,0.016616575120047,0.000894502873251653,0.000585642511481676,0.00102326822974596,0,0,0,0,0,0,0,0,0,0.000215852850028523
Acidoferrum sp003225295(GB_GCA_003225295.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0132891893134685,0.00517464424320828,0.0115187429256275,0.00824216258646912,0.00183082406559804,0.00746354876724357,0.0220700966235248,0.0203261112352021,0.0098726486739105,0.0112374824414337,0.00985987666319156,0.0127301620202439,0.0108153529220427,0.00980180624479857,0.0105441117586867,0.000315556958030925,0,0,0.0083141528488891,0.0495614645691215,0.0376192073609048,0.0119858989424207,0.00868433322971713,0.00562502375432329,0.00481043494349281
Acidoferrum sp013289665(GB_GCA_013289665.1),0.00100177397474695,0,0,0,0,0,0,0,0.00142558160696412,0.0018235272226564,0.000983176753331877,0,0.000505235282844649,0,0.000161704363996523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000659094741037078,0,0,0,0,0,0,0.000268036631672995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acidoferrum sp018268785(GB_GCA_018268785.1),0,0,0,0,0,0,0,0,0,0.00133973428603327,0,0.000428233629373103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00340276819791236,0.00150344393552673,0.00219721685864572,0.00287003875778835,0.000214245369378494,0.000762529750213739,0.00226405676186401,0.00612016975653339,0.00418662616349262,0.00278671439575876,0.00272118459880197,0.00279821743185822,0.00355090534533232,0.00440773048115156,0.00211327134404057,0,0,0,0,0.00849227342336071,0.0080509896008051,0.0045828437132785,0.00209822816288468,0.001615293983505,0.00155722413234863
Acidothermus cellulolyticus(RS_GCF_000015025.1),0.00231660231660232,0.00114442025344722,0.00137316309323055,0.00109810381002804,0.00103937872607468,0.00338041213243806,0.00491026075177785,0,0,0,0.000801106984196344,0.000260663948314063,0.000313594313489782,0.000463239977610068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actinoallomurus Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00117807930998212,0,0,0,0,0,0,0,0,0
Actinocrinis puniceicyclus(RS_GCF_018283645.1),0.00214963998747783,0,0.00166225006022645,0.000509833911798733,0.00351035456542203,0.00777957860615883,0,0,0,0,0.000691865122715024,0.000316520508667076,0.000191640969354867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actinomycetales Order,0.000459146405092351,0,0,0,0.000921713209915281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000246068496521486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actinomycetia Class,0.00221225086089951,0.00167476134650812,0.00166225006022645,0.00127458477949683,0.00758942579228114,0.00926140310257004,0,0,0,0,0,0.000446852482824108,0,0,0.000444687000990439,0.000380310768227752,0,0,0,0.00259490414513567,0.000641871411760511,0,0,0,0,0,0,0,0,0,0.000735733664413482,0.00066431243662809,0,0.000392483932689006,0.000681689811658844,0,0,0,0,0,0,0.000345458942204719,0.000460804510462973,0.000493172641247727,0,0.00809929525612706,0.0018782206668486,0,0,0,0,0,0,0,0
Actinomycetospora Genus,0,0,0,0,0.000372607467838092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actinomycetota Phylum,0.000271313784827298,0,0,3.92179932152872e-05,0.000921713209915281,0.000138921046538551,0,0,0.000394309806181565,0,0,0,0.000139375250439903,0,0,0,0,0,0,0.000134219179920811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actinoplanes digitatis(RS_GCF_014205335.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000814951646202325,0,0,0,0.000648726036283918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actinoplanes Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000161704363996523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actinopolymorphaceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000134219179920811,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Actinospica Genus,0.000333924658248983,0,0.000554083353408817,0.00027452595250701,0.00160809538751177,0.00120398240333411,0,0,0,0,0,0,0.000121953344134915,0,0.00022234350049522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00237753924687948,0,0,0.0003116296281869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Acutalibacteraceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00013119629151816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Adhaeribacter_A terrigena(RS_GCF_016623615.1),0,0,0,0,0,0,0,0,0,0,0,0,5.22657189149637e-05,0,0,0.000516136042594806,0.000451750533316602,0.000316826664132053,0.000275924346560979,0,0,0,0,0,0,0.000600871263331831,0.0033963786113057,0.00516038746638095,0.000598432107877361,0.000811123986095017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aeoliella Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000301167022211068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aeribacillus composti(RS_GCF_007827555.1),0,0,0,0,0,0,0,0,0,0,0,0,0.000261328594574818,0.00013511166013627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aeromicrobium fastidiosum(RS_GCF_017876595.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000982162658809365,0.000827773039682938,0,0,0,0.0017661275329987,0,0,0,0.000275955762168588,0,0,0.000328312089609888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aeromicrobium Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000633653328264107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aeromicrobium sp024584515(RS_GCF_024584515.1),0.000480016696232912,0,0,0,0,0,0,0,0,0,0.000582623261233705,0,0,0,0,0,0,0,0.00165554607936588,0.000850054806165134,0.00196127375815712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aeromonas Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106136831603303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aestuariivirga litoralis_A(RS_GCF_015714715.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000101065227497827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00059438481171987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aestuariivirgaceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0014940780180376,0.00188229388881917,0.00212273864968476,0.00153012592183816,0,0,0,0,0,0.00995195607412491,0.00901306894997747,0.00299305865121314,0.000940240089213478,0.00147613253276416,0.000888373889532638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AG11 Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000488970987721395,0,0,0,0.00152115070576919,0.0022108904182862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AG29 sp003222115(GB_GCA_003222115.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000706291426708682,0.000552139540720291,0.00104552799163578,0.000978277228716199,0.000357917813122162,0.00160467852940128,0,0.00130135712957799,0,0,0,0,0,0,0.000173812282734647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00067423305989437,0,0,0,0,0,0,0,0
AG41 sp003222085(GB_GCA_003222085.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000326092409572066,0,0.00124808330064544,0,0,0,0,0,0,0,0,0,0.000904339295841572,0,0,0,0,0,0,0,0,0,0,0,0.000813184430228776,0.000493172641247727,0.00111224807581083,0.00033659408856632,0.00232770937344485,0.00368466983418986,0.000798534454413077,0,0,0,0.000174852346907056,0.000247044962183117,0.000231270910744847
Aggregatilinea lenta(RS_GCF_003569045.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000543301097468217,0,0,0,0.000156589043240946,0,0.000651011392699372,0.00158021937163041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Aggregatilineales Order,0,0,0,0,0,0,0,0,0,0.00111644523836106,0,0,0,0,0,0.00252635010322721,0.00133015434809888,0.00158413332066027,0.00127928560678272,0,0,0.000279004882585445,0.00399702546941811,0.00304703865930299,0.00715756446710462,0.00664713835060838,0.00309919548281645,0.000896507992040758,0.000738066266382079,0.0011201235998455,0.000153277846752809,0,0,0,7.7907407046725e-05,0,0,0,7.78907193207929e-05,0,0,0,0,0,4.44899230324332e-05,0,0,0,0,0.000464058657014247,0,0.000470035252643948,0,0,4.62541821489693e-05
Aggregicoccus sp009659535(RS_GCF_009659535.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000677268850649676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agriterribacter humi(RS_GCF_009192765.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000636820989619818,0.0013119629151816,0.000379007001655662,0.000173812282734647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Agromyces Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000597631207215039,0.000401556029614757,0,0,0.00100664384940608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
AKYH767 Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000158593502197653,0.000424080716696411,0.000120910629771652,0,0,0,0,0,0,0,0,0,0,0,0.00144426285583976,0.00126428097873849
AKYH767-A Order,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000353145713354341,0,0,0,0,0,0,0,0,0,0,0.00112505041499501,0.00286445236481315,0.00420897249207077,0.00266512166859791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000699409387628225,0.0011592109763977,0.000678394671518216
AL-N1 sp013122435(GB_GCA_013122435.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000570466152341628,0.000301167022211068,0.000285143997718848,0.000175588220538805,0.000201328769881216,0.000249616660129087,0.000372006510113927,0.000836586726157278,0,0,0,0,0.0001093302429318,0,5.79374275782155e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Algoriphagus sp002002735(RS_GCF_002002735.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00015306234010452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alicyclobacillaceae Family,0.000375665240530105,0,0,0.000196089966076436,5.88327580796988e-05,0,0,0,0,0.000223289047672212,0,0.00016756968105904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alkalibacter rhizosphaerae(RS_GCF_017352215.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000231749710312862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alkalibaculum bacchi(RS_GCF_003317055.1),0,0,0,0,0,0,0,0,0,0,0,0,0.000505235282844649,0.000386033314675056,0.000242556545994785,0,7.5291755552767e-05,0,0,0,0,0,0,0,0,0,0,0,0.000139634158504718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alkaliphilus_B oremlandii(RS_GCF_000018325.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0.000521144974811326,0.00026276959149435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alloacidobacterium Genus,0,0,0,0,0,0,0,0,0,0,0,0.000242045094863058,0,0,0.00022234350049522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allocatelliglobosispora scoriae(RS_GCF_014204945.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000175680762956456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allosphingosinicella Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000665335994677312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Allosphingosinicella sp004151485(RS_GCF_004151485.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000828209311080437,0,0.000501680630110871,0.000246068496521486,0,0.00148802604045571,0,0,0,0,0,0.000459187020313559,0,0.000231749710312862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Alphaproteobacteria Class,0.002379213190024,0.00254005470887065,0.00236087689713322,0.00333352942329941,0.00192187009727016,0.000926140310257004,0.000790156902584942,0.00208892867800657,0.000940277230125269,0.000148859365114808,0,0.000837848405295202,0.0012892210665691,0.00158273659016773,0.0010510783659774,0.000434640877974573,0.000853306562931359,0,0.000501680630110871,0.00149878084244905,0.000641871411760511,0,0.00092954080684142,0,0,0.000413098993540634,0.000530684158016515,0.000437320971727199,0.000379007001655662,0.000270374662031672,0.00852224827945617,0.0102094332366001,0.00689127105666156,0.0132953932198401,0.0285920183861481,0.017838574762576,0.00702392412735765,0.0027473754746482,0.0032519375316431,0.00310390140015406,0.00445284752531232,0.00901647839154317,0.0083486934836821,0.00443855377122954,0.00800818614583797,0.0112759019669717,0.0195045992326586,0.0255017938524193,0.00469726149654751,0.00417652791312822,0.000527148128624143,0.00265569917743831,0.00223422443270127,0.00252745999771959,0.00163431443593025
Ammoniphilus_A resinae(RS_GCF_017873965.1),0,0,0,0,0,0,0,0,0,0,0.000473381399752385,0,0.000104531437829927,0,0,0,0,0,0,0,0,0,0,0,0,0.000713534625206549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Amnibacterium Genus,0.00152353125326098,0,0,0,0.00827580796987763,0.00578837693910627,0,0,0,0,0,0.000651659870785157,0.000418125751319709,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerobacterium chartisolvens(RS_GCF_003337415.1),0,0,0,0,0,0,0,0,0,0,0,0,0.000522657189149637,0.000424636646142562,0.000747882683483921,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000398954738584908,0.000366937041328698,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000171031127665235,0.000308361214326462
Anaerococcus Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.41485221415799e-05,0,0,0,0,0,0,0,0,0
Anaerocolumna Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000343621773492612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerocolumna sedimenticola(RS_GCF_009931695.1),0,0,0,0,0,0,0,0,0,0,0,0.000260663948314063,0,0.00100368661815515,0.000404260909991308,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000418902475514153,0.000405561993047509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerohalosphaeraceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.49094652826424e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerolinea thermolimosa(RS_GCF_001050195.2),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000141010575793184,0,0,0.000123344485730585
Anaerolineaceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000106020179174103,0,0,0.000154116450389915,0,0,0,0,0,0,0,0.000211515863689777,0,0.000114020751776823,9.25083642979386e-05
Anaerolineae Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.08521819982617e-05,0.00168423340215147,0.000978792822185971,0.00129898932294142,0.00175588220538805,0,0,0,0,0.000317399860344061,0.00455927051671732,0.0030419107706174,0.00154959774140822,0.00019679443727724,0.0012766551634717,0.000308999613750483,0.000475161324933707,0.00052445718681165,0.000199746987149611,0.000466074670068194,0,0,0.000285235497557671,0.000402054947509493,0,0.000113281072998323,7.06801194494019e-05,0.000172729471102359,0.000623441396508728,0.000832228832105539,0.000489389153356765,0,9.63190085563386e-05,0,0,0,0,0.000540540540540541,0.000388560770904569,0.000247044962183117,0.0002004347893122
Anaerolineales Order,0.000772200772200772,0,0,0,0,0,0,0.000646573162240127,0.00112226637143984,0,0.000473381399752385,0.00037237706902009,0.000121953344134915,0,0.000202130454995654,0.000842116701075736,0,0.00221778664892437,0.00173079817388251,0,0,0,0,0,0,0.000938861348955986,0,0,0,0,0.00185466194570899,0.00059438481171987,0.00143152007457221,0.00068684688220576,0.00114913425393919,0.00184855697021513,0.000552643776517988,0.000290373017645745,0.000486816995754956,0.000226562145996647,0.00037107062710936,0.0011054686150551,0,0,0.000667348845486497,0,0,0,0,0.00190264049375841,0.00714046101499976,0.00232667450058754,0.00184566366179671,0.000874159096955646,0
Anaeromyxobacter Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000925633743557379,0,0,0,0,0,0,0,0,0
Anaeromyxobacter sp023428085(GB_GCA_023428085.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000315556958030925,0.000128425344741785,0,0,0,0,0,0,0,0
Anaeromyxobacteraceae Family,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.7907407046725e-05,0.000115534810638445,0,0,0,0,7.06801194494019e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerosacchariphilus polymeriproducens(RS_GCF_003363435.1),0,0,0,0,0,0,0,0,0,0,0,0,0.000121953344134915,0.000173714991603775,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.65623792970259e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerosalibacter bizertensis(RS_GCF_009696605.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000173812282734647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerosporobacter faecicola(RS_GCF_012070565.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0.000945781620953888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerotignum Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.97386846462269e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anaerovoracaceae Family,0,0,0,0,0,0,0,0,0,0,0.000182069769135533,0.000335139362118081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anatilimnocola Genus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000407475823101163,0,0,0,0,0,0,0,0,0,0,0,0,0.000199477369292454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anatilimnocola sp024256385(RS_GCF_024256385.1),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000444359804481686,0,0,0.000169818930565285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Angustibacter sp001426435(RS_GCF_001426435.1),0.000229573202546176,0.000334952269301625,0.000481811611659841,0,0.00111782240351428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000380287676442297,0,0,0,0,0,0,0,0.00015306234010452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Anoxybacter fermentans(RS_GCF_003991135.1),0,0,0,0,0,0,0,0,0,0,0,0,8.71095315249395e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
